scenario,seed,tick,warmup,cpi,cpi_food,cpi_leisure,cpi_clothing,cpi_hobby,cpi_electronics,cpi_appliances,money_stock,loans_outstanding,loans_live,pool,money_created,money_destroyed,rationed,abstainer_households,abstainer_cash,abstainer_loans_outstanding,abstainer_debt_service,abstainer_spend,abstainer_quality,abstainer_wanted,abstainer_obtained,abstainer_wait_median,abstainer_wait_median_met,abstainer_food_wanted,abstainer_food_obtained,abstainer_food_spend,abstainer_food_budget_units,abstainer_food_standard_units,abstainer_food_premium_units,abstainer_leisure_wanted,abstainer_leisure_obtained,abstainer_leisure_spend,abstainer_leisure_budget_units,abstainer_leisure_standard_units,abstainer_leisure_premium_units,abstainer_clothing_wanted,abstainer_clothing_obtained,abstainer_clothing_spend,abstainer_clothing_budget_units,abstainer_clothing_standard_units,abstainer_clothing_premium_units,abstainer_hobby_wanted,abstainer_hobby_obtained,abstainer_hobby_spend,abstainer_hobby_budget_units,abstainer_hobby_standard_units,abstainer_hobby_premium_units,abstainer_electronics_wanted,abstainer_electronics_obtained,abstainer_electronics_spend,abstainer_electronics_budget_units,abstainer_electronics_standard_units,abstainer_electronics_premium_units,abstainer_appliances_wanted,abstainer_appliances_obtained,abstainer_appliances_spend,abstainer_appliances_budget_units,abstainer_appliances_standard_units,abstainer_appliances_premium_units,borrower_households,borrower_cash,borrower_loans_outstanding,borrower_debt_service,borrower_spend,borrower_quality,borrower_wanted,borrower_obtained,borrower_wait_median,borrower_wait_median_met,borrower_food_wanted,borrower_food_obtained,borrower_food_spend,borrower_food_budget_units,borrower_food_standard_units,borrower_food_premium_units,borrower_leisure_wanted,borrower_leisure_obtained,borrower_leisure_spend,borrower_leisure_budget_units,borrower_leisure_standard_units,borrower_leisure_premium_units,borrower_clothing_wanted,borrower_clothing_obtained,borrower_clothing_spend,borrower_clothing_budget_units,borrower_clothing_standard_units,borrower_clothing_premium_units,borrower_hobby_wanted,borrower_hobby_obtained,borrower_hobby_spend,borrower_hobby_budget_units,borrower_hobby_standard_units,borrower_hobby_premium_units,borrower_electronics_wanted,borrower_electronics_obtained,borrower_electronics_spend,borrower_electronics_budget_units,borrower_electronics_standard_units,borrower_electronics_premium_units,borrower_appliances_wanted,borrower_appliances_obtained,borrower_appliances_spend,borrower_appliances_budget_units,borrower_appliances_standard_units,borrower_appliances_premium_units
credit_high,4,35,0,1.040890,1.073207,1.002790,0.993762,0.988919,1.113024,1.268690,16364473.02,60106.27,224,15116271.42,5039.40,5502.53,0,200,251748.04,0.00,0.00,133527.64,432.400000,579,458,3.000000,0.000000,200,200,62445.45,86,79,35,200,195,39002.79,81,74,40,61,40,15742.77,17,15,8,44,19,11756.65,4,12,3,41,4,4579.98,2,0,2,33,0,0.00,0,0,0,800,996453.56,60106.27,6329.80,524002.53,1715.320000,2123,1793,2.000000,0.000000,800,799,259323.10,313,321,165,800,788,159547.00,302,326,160,207,127,50481.53,50,52,25,127,56,34700.68,21,21,14,107,15,12907.42,9,5,1,82,8,7042.80,4,4,0
credit_high,4,36,0,1.043767,1.076333,1.004040,1.001003,0.996169,1.100979,1.286888,16364644.17,60277.42,227,15120058.43,5785.93,5614.78,0,200,253377.50,0.00,0.00,129605.03,418.040000,559,435,7.000000,0.000000,200,199,64684.89,80,77,42,200,194,39369.48,82,68,44,45,24,10418.97,11,4,9,38,10,6208.70,3,5,2,42,6,5971.61,2,3,1,34,2,2951.38,0,0,2,800,991208.24,60277.42,6413.85,526356.65,1710.080000,2138,1798,2.000000,0.000000,800,799,257828.25,318,323,158,800,786,158600.32,300,332,154,211,122,46883.29,56,45,21,135,67,38749.63,28,28,11,112,22,22169.42,9,8,5,80,2,2125.74,0,2,0
credit_high,4,37,0,1.045062,1.078427,1.003880,0.998407,0.993687,1.132435,1.254273,16364068.24,59701.49,231,15107190.76,5116.93,5692.86,0,200,252920.98,0.00,0.00,131692.13,428.120000,571,445,5.000000,0.000000,200,194,63703.04,76,76,42,200,198,40377.99,78,77,43,55,34,14243.71,11,15,8,41,14,7690.33,7,5,2,41,5,5677.06,2,1,2,34,0,0.00,0,0,0,800,1003956.50,59701.49,6477.63,507614.87,1662.600000,2115,1759,3.000000,0.000000,800,765,240488.86,324,308,133,800,787,157340.83,320,311,156,197,128,50974.22,51,52,25,133,61,38583.37,20,26,15,100,11,12396.64,4,3,4,85,7,7830.95,1,4,2
credit_high,4,38,0,1.043565,1.076460,1.003150,1.006043,0.990238,1.114305,1.240503,16363327.10,58960.35,236,15108056.64,5008.02,5749.16,0,200,254177.41,0.00,0.00,129980.82,423.960000,563,441,7.000000,0.000000,200,199,66710.80,75,76,48,200,193,39258.87,77,74,42,51,32,12769.68,16,8,8,36,10,5054.69,6,3,1,40,5,4114.20,3,2,0,36,2,2072.58,0,2,0,800,1001093.05,58960.35,6656.48,523059.73,1690.680000,2125,1789,3.000000,0.000000,800,799,255838.56,323,324,152,800,785,153497.11,323,326,136,185,112,45494.37,46,41,25,139,67,41338.08,25,26,16,111,18,19040.17,5,9,4,90,8,7851.44,4,2,2
credit_high,4,39,0,1.043224,1.077140,1.001500,1.000443,0.990160,1.115730,1.271128,16362827.62,58460.87,234,15093683.83,5412.63,5912.11,0,200,256575.77,0.00,0.00,128842.00,419.400000,566,435,7.500000,0.000000,200,190,62055.48,76,73,41,200,194,40521.10,71,77,46,52,32,11874.92,15,13,4,38,14,8744.54,6,4,4,40,4,4903.75,1,1,2,36,1,742.21,1,0,0,800,1012568.02,58460.87,6556.45,508959.86,1668.880000,2129,1772,3.000000,0.000000,800,777,246270.65,324,311,142,800,789,156110.32,319,323,147,193,123,47285.16,51,54,18,131,59,35092.88,22,26,11,111,15,14774.04,7,5,3,94,9,9426.81,3,4,2
credit_high,4,40,0,1.041986,1.075620,1.000640,1.001873,0.984451,1.098437,1.328048,16364214.98,59848.23,238,15097134.96,7208.67,5821.31,0,200,257654.47,0.00,0.00,130159.80,418.840000,559,431,10.000000,0.000000,200,198,66170.20,76,74,48,200,192,39335.84,76,72,44,38,18,7796.51,7,5,6,42,17,10682.95,7,5,5,42,4,4615.64,0,3,1,37,2,1558.66,2,0,0,800,1009425.55,59848.23,6617.66,525466.00,1696.240000,2127,1792,4.000000,0.000000,800,799,254856.71,324,326,149,800,784,155869.76,324,304,156,188,116,46627.34,51,38,27,130,61,35586.06,26,23,12,118,24,23460.41,11,8,5,91,8,9065.72,2,4,2
credit_high,4,41,0,1.043137,1.076807,0.999700,0.999412,0.984538,1.119178,1.354308,16361484.67,57117.92,233,15088221.35,3147.13,5877.44,0,200,250849.15,0.00,0.00,138044.88,439.360000,584,456,7.000000,0.000000,200,198,65940.10,75,77,46,200,195,39550.33,75,79,41,60,39,15528.48,18,12,9,43,17,9822.93,7,7,3,45,6,6087.23,2,3,1,36,1,1115.81,0,1,0,800,1022414.17,57117.92,6486.61,505216.18,1666.120000,2125,1759,4.000000,0.000000,800,777,248046.13,325,301,151,800,785,156413.62,315,316,154,199,122,47102.13,49,55,18,128,59,34205.40,23,26,10,107,13,15590.33,2,6,5,91,3,3858.57,0,2,1
credit_high,4,42,0,1.041337,1.076040,0.998710,1.001347,0.979892,1.105626,1.317678,16362013.27,57646.52,237,15054101.16,6291.91,5763.31,0,200,261707.90,0.00,0.00,120377.35,403.440000,563,422,11.000000,0.000000,200,193,62354.77,79,74,40,200,193,39229.81,77,73,43,45,20,8094.33,9,6,5,41,13,7401.20,7,3,3,41,3,3297.24,1,1,1,36,0,0.00,0,0,0,800,1046204.21,57646.52,6622.16,497677.13,1650.480000,2131,1760,4.000000,0.000000,800,781,246100.03,321,326,134,800,785,155315.46,312,327,146,199,121,44974.79,58,47,16,121,47,24094.68,26,16,5,115,21,21921.46,7,9,5,96,5,5270.71,2,2,1
credit_high,4,43,0,1.038201,1.075580,0.997500,0.991483,0.968186,1.099674,1.284735,16359848.03,55481.28,236,15054770.77,3717.95,5883.19,0,200,257715.24,0.00,0.00,135231.90,435.160000,581,449,10.000000,0.000000,200,200,65736.69,79,76,45,200,190,39337.43,75,68,47,59,38,16254.00,11,17,10,42,15,8922.27,7,4,4,41,3,1991.19,3,0,0,39,3,2990.32,2,0,1,800,1047362.02,55481.28,6631.04,517612.38,1680.480000,2153,1772,3.000000,0.000000,800,793,255564.47,314,324,155,800,768,151128.88,325,293,150,206,122,48000.82,49,50,23,131,67,39153.12,25,29,13,114,18,19700.46,6,6,6,102,4,4064.63,2,1,1
credit_high,4,44,0,1.039734,1.079027,0.995830,0.995215,0.974292,1.090258,1.282640,16358143.86,53777.11,238,15046625.34,4188.89,5893.06,0,200,257740.40,0.00,0.00,131213.87,426.200000,575,443,11.000000,0.000000,200,195,64709.88,79,69,47,200,195,39802.35,72,81,42,53,33,12559.31,16,11,6,39,13,6978.68,5,7,1,44,5,4583.00,3,1,1,39,2,2580.65,0,1,1,800,1053778.12,53777.11,6708.39,512815.37,1679.400000,2139,1765,4.000000,0.000000,800,784,251923.43,321,310,153,800,782,156313.90,309,315,158,196,115,46023.26,49,40,26,124,61,37793.27,20,26,15,114,16,13838.98,8,7,1,105,7,6922.53,3,3,1
credit_high,4,45,0,1.038468,1.079333,0.995250,0.989406,0.970899,1.078218,1.290830,16360037.86,55671.11,241,15051932.12,7860.29,5966.29,0,200,261801.24,0.00,0.00,127179.07,421.960000,573,439,12.000000,0.000000,200,195,65227.17,74,75,46,200,194,39385.24,76,75,43,52,33,12544.09,14,14,5,39,13,7180.33,4,8,1,43,2,1345.30,2,0,0,39,2,1496.94,2,0,0,800,1046304.50,55671.11,6764.67,530302.38,1713.800000,2163,1803,3.000000,0.000000,800,792,254204.70,326,312,154,800,793,157107.63,323,313,157,204,123,49813.72,47,48,28,133,67,40300.71,26,25,16,122,23,23887.63,7,10,6,104,5,4987.99,1,4,0
credit_high,4,46,0,1.038533,1.079107,0.994960,0.989163,0.975508,1.079773,1.280068,16359781.48,55414.73,240,15039887.38,5759.72,6016.10,0,200,268858.75,0.00,0.00,124183.70,415.360000,563,430,14.000000,0.000000,200,197,64755.74,79,74,44,200,197,40675.52,75,75,47,37,19,7003.15,8,9,2,45,14,9057.06,4,6,4,43,2,1953.12,0,2,0,38,1,739.11,1,0,0,800,1051035.35,55414.73,6703.49,515946.23,1680.640000,2157,1776,4.000000,0.000000,800,789,251211.02,321,326,142,800,782,155508.81,308,321,153,197,116,44793.85,50,45,21,128,59,34260.36,27,19,13,123,24,24312.81,9,9,6,109,6,5859.38,3,2,1
credit_high,4,47,0,1.037037,1.079147,0.994530,0.978575,0.970015,1.087198,1.266543,16362274.42,57907.67,247,15047952.50,8448.31,5955.37,0,200,260216.90,0.00,0.00,139882.99,449.160000,589,459,9.000000,0.000000,200,200,67798.74,69,84,47,200,196,40070.24,76,75,45,57,40,16776.47,15,13,12,50,20,12509.07,6,9,5,45,2,1970.88,0,2,0,37,1,757.59,1,0,0,800,1054105.02,57907.67,6848.91,520356.80,1693.920000,2165,1790,4.000000,0.000000,800,796,254739.74,330,313,153,800,784,154777.56,324,305,155,203,124,47670.67,49,54,21,125,56,33476.88,20,24,12,123,24,22589.97,11,9,4,114,6,7101.98,0,4,2
credit_high,4,48,0,1.038939,1.082060,0.993760,0.982205,0.972484,1.089882,1.276865,16360423.39,56056.64,242,15011386.55,4236.01,6087.04,0,200,272463.42,0.00,0.00,118997.33,395.800000,564,423,16.000000,0.000000,200,192,59464.08,84,78,30,200,193,37725.12,80,77,36,37,20,8186.10,9,5,6,40,11,6628.92,5,3,3,48,6,6263.93,1,4,1,39,1,729.18,1,0,0,800,1076573.42,56056.64,6726.70,496611.39,1639.920000,2171,1752,5.000000,0.000000,800,759,237840.83,316,322,121,800,784,152872.92,320,323,141,200,120,46973.74,49,47,24,136,65,34896.56,28,30,7,120,19,19263.16,8,6,5,115,5,4764.18,3,1,1
