scenario,seed,tick,warmup,category,tier,price,units,sold,blocked,unaffordable,mix_share
credit_high,2,23,0,leisure,budget,119.56,400,400,2,1,0.406091
credit_high,2,23,0,leisure,standard,209.44,400,400,10,27,0.406091
credit_high,2,23,0,leisure,premium,364.12,200,185,0,17,0.187817
credit_high,2,23,0,clothing,budget,273.37,67,67,0,43,0.401198
credit_high,2,23,0,clothing,standard,428.46,67,67,10,6,0.401198
credit_high,2,23,0,clothing,premium,669.83,33,33,16,7,0.197605
credit_high,2,23,0,hobby,budget,395.91,33,31,0,17,0.407895
credit_high,2,23,0,hobby,standard,632.98,33,33,4,5,0.434211
credit_high,2,23,0,hobby,premium,1076.29,17,12,0,1,0.157895
credit_high,2,23,0,electronics,budget,716.22,11,11,0,22,0.392857
credit_high,2,23,0,electronics,standard,1044.15,11,11,4,7,0.392857
credit_high,2,23,0,electronics,premium,1633.38,6,6,0,5,0.214286
credit_high,2,23,0,appliances,budget,749.96,4,4,2,10,0.400000
credit_high,2,23,0,appliances,standard,1066.12,4,4,2,2,0.400000
credit_high,2,23,0,appliances,premium,1535.37,2,2,0,1,0.200000
credit_high,2,24,0,food,budget,187.45,400,400,43,0,0.418848
credit_high,2,24,0,food,standard,333.46,400,355,0,48,0.371728
credit_high,2,24,0,food,premium,555.21,200,200,2,16,0.209424
credit_high,2,24,0,leisure,budget,119.59,400,400,50,0,0.424628
credit_high,2,24,0,leisure,standard,209.71,400,356,0,31,0.377919
credit_high,2,24,0,leisure,premium,362.75,200,186,0,11,0.197452
credit_high,2,24,0,clothing,budget,273.37,67,53,0,46,0.368056
credit_high,2,24,0,clothing,standard,431.66,67,63,0,8,0.437500
credit_high,2,24,0,clothing,premium,686.06,33,28,0,5,0.194444
credit_high,2,24,0,hobby,budget,394.71,33,30,0,22,0.384615
credit_high,2,24,0,hobby,standard,636.82,33,31,0,6,0.397436
credit_high,2,24,0,hobby,premium,1060.47,17,17,3,3,0.217949
credit_high,2,24,0,electronics,budget,716.22,11,9,0,25,0.375000
credit_high,2,24,0,electronics,standard,1063.13,11,11,1,7,0.458333
credit_high,2,24,0,electronics,premium,1633.38,6,4,0,4,0.166667
credit_high,2,24,0,appliances,budget,768.71,4,4,0,9,0.400000
credit_high,2,24,0,appliances,standard,1092.77,4,4,2,2,0.400000
credit_high,2,24,0,appliances,premium,1535.37,2,2,1,3,0.200000
credit_high,2,25,0,food,budget,188.46,400,400,31,0,0.413650
credit_high,2,25,0,food,standard,331.58,400,400,42,38,0.413650
credit_high,2,25,0,food,premium,555.48,200,167,0,20,0.172699
credit_high,2,25,0,leisure,budget,120.34,400,394,0,1,0.398785
credit_high,2,25,0,leisure,standard,208.55,400,400,32,22,0.404858
credit_high,2,25,0,leisure,premium,361.48,200,194,0,10,0.196356
credit_high,2,25,0,clothing,budget,270.51,67,67,22,40,0.471831
credit_high,2,25,0,clothing,standard,430.37,67,50,0,10,0.352113
credit_high,2,25,0,clothing,premium,680.87,33,25,0,2,0.176056
credit_high,2,25,0,hobby,budget,392.91,33,33,12,19,0.589286
credit_high,2,25,0,hobby,standard,634.89,33,15,0,6,0.267857
credit_high,2,25,0,hobby,premium,1069.82,17,8,0,0,0.142857
credit_high,2,25,0,electronics,budget,709.71,11,9,0,26,0.346154
credit_high,2,25,0,electronics,standard,1067.97,11,11,1,5,0.423077
credit_high,2,25,0,electronics,premium,1606.16,6,6,2,3,0.230769
credit_high,2,25,0,appliances,budget,768.71,4,4,0,12,0.400000
credit_high,2,25,0,appliances,standard,1120.09,4,4,1,3,0.400000
credit_high,2,25,0,appliances,premium,1573.76,2,2,1,3,0.200000
credit_high,2,26,0,food,budget,189.19,400,400,0,0,0.400000
credit_high,2,26,0,food,standard,333.33,400,400,33,40,0.400000
credit_high,2,26,0,food,premium,550.90,200,200,41,23,0.200000
credit_high,2,26,0,leisure,budget,120.25,400,386,0,1,0.391481
credit_high,2,26,0,leisure,standard,209.39,400,400,11,20,0.405680
credit_high,2,26,0,leisure,premium,360.94,200,200,24,14,0.202840
credit_high,2,26,0,clothing,budget,274.95,67,52,0,44,0.342105
credit_high,2,26,0,clothing,standard,424.91,67,67,10,11,0.440789
credit_high,2,26,0,clothing,premium,672.61,33,33,4,5,0.217105
credit_high,2,26,0,hobby,budget,400.06,33,33,3,14,0.423077
credit_high,2,26,0,hobby,standard,617.58,33,33,13,4,0.423077
credit_high,2,26,0,hobby,premium,1041.50,17,12,0,3,0.153846
credit_high,2,26,0,electronics,budget,703.26,11,7,0,27,0.304348
credit_high,2,26,0,electronics,standard,1072.82,11,11,1,2,0.478261
credit_high,2,26,0,electronics,premium,1632.93,6,5,0,6,0.217391
credit_high,2,26,0,appliances,budget,768.71,4,2,0,11,0.400000
credit_high,2,26,0,appliances,standard,1134.09,4,1,0,2,0.200000
credit_high,2,26,0,appliances,premium,1613.10,2,2,0,1,0.400000
credit_high,2,27,0,food,budget,189.19,400,400,26,0,0.411100
credit_high,2,27,0,food,standard,334.70,400,400,34,38,0.411100
credit_high,2,27,0,food,premium,556.55,200,173,0,22,0.177801
credit_high,2,27,0,leisure,budget,120.04,400,387,0,0,0.392097
credit_high,2,27,0,leisure,standard,209.67,400,400,1,23,0.405268
credit_high,2,27,0,leisure,premium,363.11,200,200,8,14,0.202634
credit_high,2,27,0,clothing,budget,271.87,67,61,0,43,0.442029
credit_high,2,27,0,clothing,standard,428.08,67,52,0,10,0.376812
credit_high,2,27,0,clothing,premium,676.69,33,25,0,8,0.181159
credit_high,2,27,0,hobby,budget,401.87,33,26,0,15,0.342105
credit_high,2,27,0,hobby,standard,629.74,33,33,3,5,0.434211
credit_high,2,27,0,hobby,premium,1026.19,17,17,6,1,0.223684
credit_high,2,27,0,electronics,budget,690.47,11,11,1,31,0.647059
credit_high,2,27,0,electronics,standard,1077.70,11,6,0,5,0.352941
credit_high,2,27,0,electronics,premium,1619.32,6,0,0,5,0.000000
credit_high,2,27,0,appliances,budget,749.49,4,4,3,21,0.444444
credit_high,2,27,0,appliances,standard,1091.56,4,4,1,3,0.444444
credit_high,2,27,0,appliances,premium,1613.10,2,1,0,1,0.111111
credit_high,2,28,0,food,budget,189.80,400,400,34,0,0.415369
credit_high,2,28,0,food,standard,336.12,400,363,0,45,0.376947
credit_high,2,28,0,food,premium,552.79,200,200,55,21,0.207684
credit_high,2,28,0,leisure,budget,119.84,400,400,27,0,0.414508
credit_high,2,28,0,leisure,standard,209.70,400,365,0,27,0.378238
credit_high,2,28,0,leisure,premium,363.83,200,200,10,18,0.207254
credit_high,2,28,0,clothing,budget,270.66,67,61,0,39,0.378882
credit_high,2,28,0,clothing,standard,423.29,67,67,14,9,0.416149
credit_high,2,28,0,clothing,premium,668.49,33,33,10,8,0.204969
credit_high,2,28,0,hobby,budget,397.61,33,33,5,16,0.428571
credit_high,2,28,0,hobby,standard,632.60,33,33,1,5,0.428571
credit_high,2,28,0,hobby,premium,1044.30,17,11,0,3,0.142857
credit_high,2,28,0,electronics,budget,693.61,11,11,10,30,0.392857
credit_high,2,28,0,electronics,standard,1053.20,11,11,2,2,0.392857
credit_high,2,28,0,electronics,premium,1538.36,6,6,4,7,0.214286
credit_high,2,28,0,appliances,budget,777.60,4,4,1,9,0.400000
credit_high,2,28,0,appliances,standard,1105.20,4,4,2,2,0.400000
credit_high,2,28,0,appliances,premium,1572.77,2,2,2,2,0.200000
credit_high,2,29,0,food,budget,190.61,400,400,51,0,0.421941
credit_high,2,29,0,food,standard,334.57,400,400,46,43,0.421941
credit_high,2,29,0,food,premium,560.39,200,148,0,24,0.156118
credit_high,2,29,0,leisure,budget,120.25,400,398,0,1,0.404883
credit_high,2,29,0,leisure,standard,208.78,400,400,29,24,0.406918
credit_high,2,29,0,leisure,premium,364.74,200,185,0,11,0.188199
credit_high,2,29,0,clothing,budget,269.44,67,67,10,38,0.413580
credit_high,2,29,0,clothing,standard,427.71,67,62,0,11,0.382716
credit_high,2,29,0,clothing,premium,678.62,33,33,1,6,0.203704
credit_high,2,29,0,hobby,budget,400.62,33,33,1,15,0.397590
credit_high,2,29,0,hobby,standard,633.56,33,33,7,4,0.397590
credit_high,2,29,0,hobby,premium,1025.87,17,17,4,5,0.204819
credit_high,2,29,0,electronics,budget,725.13,11,4,0,27,0.190476
credit_high,2,29,0,electronics,standard,1062.78,11,11,1,3,0.523810
credit_high,2,29,0,electronics,premium,1589.63,6,6,5,3,0.285714
credit_high,2,29,0,appliances,budget,787.32,4,1,0,8,0.142857
credit_high,2,29,0,appliances,standard,1132.83,4,4,0,1,0.571429
credit_high,2,29,0,appliances,premium,1651.41,2,2,2,2,0.285714
credit_high,2,30,0,food,budget,191.82,400,399,0,0,0.399399
credit_high,2,30,0,food,standard,336.49,400,400,21,42,0.400400
credit_high,2,30,0,food,premium,553.11,200,200,52,22,0.200200
credit_high,2,30,0,leisure,budget,120.22,400,386,0,2,0.391878
credit_high,2,30,0,leisure,standard,209.54,400,399,0,24,0.405076
credit_high,2,30,0,leisure,premium,363.38,200,200,12,14,0.203046
credit_high,2,30,0,clothing,budget,271.45,67,57,0,40,0.363057
credit_high,2,30,0,clothing,standard,426.12,67,67,9,8,0.426752
credit_high,2,30,0,clothing,premium,679.64,33,33,6,3,0.210191
credit_high,2,30,0,hobby,budget,401.23,33,26,0,17,0.346667
credit_high,2,30,0,hobby,standard,640.28,33,32,0,5,0.426667
credit_high,2,30,0,hobby,premium,1037.94,17,17,9,3,0.226667
credit_high,2,30,0,electronics,budget,702.06,11,11,0,31,0.392857
credit_high,2,30,0,electronics,standard,1067.61,11,11,2,5,0.392857
credit_high,2,30,0,electronics,premium,1655.87,6,6,2,5,0.214286
credit_high,2,30,0,appliances,budget,757.79,4,4,1,16,0.444444
credit_high,2,30,0,appliances,standard,1132.83,4,4,1,2,0.444444
credit_high,2,30,0,appliances,premium,1733.98,2,1,0,1,0.111111
credit_high,2,31,0,food,budget,191.80,400,400,20,0,0.409836
credit_high,2,31,0,food,standard,337.38,400,400,19,42,0.409836
credit_high,2,31,0,food,premium,560.30,200,176,0,22,0.180328
credit_high,2,31,0,leisure,budget,120.01,400,400,13,0,0.409417
credit_high,2,31,0,leisure,standard,209.51,400,392,0,21,0.401228
credit_high,2,31,0,leisure,premium,364.47,200,185,0,14,0.189355
credit_high,2,31,0,clothing,budget,269.43,67,67,19,37,0.511450
credit_high,2,31,0,clothing,standard,428.98,67,41,0,9,0.312977
credit_high,2,31,0,clothing,premium,685.82,33,23,0,5,0.175573
credit_high,2,31,0,hobby,budget,396.98,33,30,0,20,0.434783
credit_high,2,31,0,hobby,standard,639.31,33,29,0,4,0.420290
credit_high,2,31,0,hobby,premium,1065.41,17,10,0,2,0.144928
credit_high,2,31,0,electronics,budget,702.06,11,11,19,33,0.647059
credit_high,2,31,0,electronics,standard,1077.31,11,4,0,2,0.235294
credit_high,2,31,0,electronics,premium,1683.47,6,2,0,0,0.117647
credit_high,2,31,0,appliances,budget,767.26,4,3,0,12,0.500000
credit_high,2,31,0,appliances,standard,1147.00,4,1,0,2,0.166667
credit_high,2,31,0,appliances,premium,1690.63,2,2,0,0,0.333333
credit_high,2,32,0,food,budget,192.28,400,400,8,0,0.404040
credit_high,2,32,0,food,standard,338.18,400,390,0,47,0.393939
credit_high,2,32,0,food,premium,556.93,200,200,43,23,0.202020
credit_high,2,32,0,leisure,budget,120.20,400,383,0,2,0.389624
credit_high,2,32,0,leisure,standard,209.30,400,400,1,20,0.406918
credit_high,2,32,0,leisure,premium,363.10,200,200,5,19,0.203459
credit_high,2,32,0,clothing,budget,273.25,67,67,10,40,0.435065
credit_high,2,32,0,clothing,standard,420.66,67,67,30,5,0.435065
credit_high,2,32,0,clothing,premium,675.43,33,20,0,5,0.129870
credit_high,2,32,0,hobby,budget,395.17,33,30,0,20,0.422535
credit_high,2,32,0,hobby,standard,635.44,33,24,0,4,0.338028
credit_high,2,32,0,hobby,premium,1043.48,17,17,0,3,0.239437
credit_high,2,32,0,electronics,budget,737.17,11,9,0,35,0.346154
credit_high,2,32,0,electronics,standard,1043.04,11,11,7,2,0.423077
credit_high,2,32,0,electronics,premium,1627.35,6,6,3,4,0.230769
credit_high,2,32,0,appliances,budget,757.67,4,4,1,17,0.444444
credit_high,2,32,0,appliances,standard,1103.98,4,4,1,3,0.444444
credit_high,2,32,0,appliances,premium,1690.63,2,1,0,3,0.111111
credit_high,2,33,0,food,budget,192.47,400,400,34,0,0.414938
credit_high,2,33,0,food,standard,337.75,400,400,14,44,0.414938
credit_high,2,33,0,food,premium,562.92,200,164,0,23,0.170124
credit_high,2,33,0,leisure,budget,119.95,400,400,25,1,0.414079
credit_high,2,33,0,leisure,standard,209.33,400,374,0,31,0.387164
credit_high,2,33,0,leisure,premium,363.55,200,192,0,13,0.198758
credit_high,2,33,0,clothing,budget,275.29,67,58,0,40,0.411348
credit_high,2,33,0,clothing,standard,430.07,67,50,0,13,0.354610
credit_high,2,33,0,clothing,premium,662.13,33,33,9,4,0.234043
credit_high,2,33,0,hobby,budget,393.38,33,32,0,20,0.405063
credit_high,2,33,0,hobby,standard,626.77,33,33,5,5,0.417722
credit_high,2,33,0,hobby,premium,1043.48,17,14,0,3,0.177215
credit_high,2,33,0,electronics,budget,730.46,11,5,0,33,0.238095
credit_high,2,33,0,electronics,standard,1076.22,11,10,0,5,0.476190
credit_high,2,33,0,electronics,premium,1668.04,6,6,0,4,0.285714
credit_high,2,33,0,appliances,budget,767.14,4,2,0,16,0.250000
credit_high,2,33,0,appliances,standard,1117.78,4,4,0,2,0.500000
credit_high,2,33,0,appliances,premium,1648.37,2,2,0,1,0.250000
credit_high,2,34,0,food,budget,193.29,400,399,0,0,0.399399
credit_high,2,34,0,food,standard,338.35,400,400,19,41,0.400400
credit_high,2,34,0,food,premium,557.86,200,200,18,28,0.200200
credit_high,2,34,0,leisure,budget,120.32,400,400,0,2,0.404040
credit_high,2,34,0,leisure,standard,208.65,400,400,31,23,0.404040
credit_high,2,34,0,leisure,premium,362.83,200,190,0,22,0.191919
credit_high,2,34,0,clothing,budget,273.44,67,62,0,42,0.382716
credit_high,2,34,0,clothing,standard,424.62,67,67,18,10,0.413580
credit_high,2,34,0,clothing,premium,671.16,33,33,3,6,0.203704
credit_high,2,34,0,hobby,budget,392.78,33,33,7,18,0.397590
credit_high,2,34,0,hobby,standard,631.52,33,33,3,3,0.397590
credit_high,2,34,0,hobby,premium,1034.27,17,17,5,5,0.204819
credit_high,2,34,0,electronics,budget,710.54,11,9,0,43,0.409091
credit_high,2,34,0,electronics,standard,1071.33,11,8,0,3,0.363636
credit_high,2,34,0,electronics,premium,1668.04,6,5,0,2,0.227273
credit_high,2,34,0,appliances,budget,747.97,4,4,5,21,0.666667
credit_high,2,34,0,appliances,standard,1117.78,4,0,0,1,0.000000
credit_high,2,34,0,appliances,premium,1648.37,2,2,0,0,0.333333
credit_high,2,35,0,food,budget,193.26,400,400,56,0,0.424178
credit_high,2,35,0,food,standard,339.15,400,375,0,52,0.397667
credit_high,2,35,0,food,premium,560.37,200,168,0,25,0.178155
credit_high,2,35,0,leisure,budget,120.32,400,400,9,1,0.409417
credit_high,2,35,0,leisure,standard,209.46,400,392,0,23,0.401228
credit_high,2,35,0,leisure,premium,361.92,200,185,0,20,0.189355
credit_high,2,35,0,clothing,budget,272.42,67,67,18,45,0.458904
credit_high,2,35,0,clothing,standard,430.32,67,47,0,10,0.321918
credit_high,2,35,0,clothing,premium,674.21,33,32,0,9,0.219178
credit_high,2,35,0,hobby,budget,396.95,33,26,0,16,0.342105
credit_high,2,35,0,hobby,standard,634.39,33,33,5,4,0.434211
credit_high,2,35,0,hobby,premium,1049.48,17,17,1,4,0.223684
credit_high,2,35,0,electronics,budget,704.08,11,11,2,37,0.407407
credit_high,2,35,0,electronics,standard,1056.72,11,11,5,6,0.407407
credit_high,2,35,0,electronics,premium,1654.14,6,5,0,8,0.185185
credit_high,2,35,0,appliances,budget,785.36,4,4,0,7,0.400000
credit_high,2,35,0,appliances,standard,1061.89,4,4,4,0,0.400000
credit_high,2,35,0,appliances,premium,1648.37,2,2,0,2,0.200000
credit_high,2,36,0,food,budget,194.62,400,397,0,0,0.398195
credit_high,2,36,0,food,standard,338.09,400,400,28,45,0.401204
credit_high,2,36,0,food,premium,555.88,200,200,17,30,0.200602
credit_high,2,36,0,leisure,budget,120.46,400,387,0,0,0.392097
credit_high,2,36,0,leisure,standard,209.25,400,400,4,24,0.405268
credit_high,2,36,0,leisure,premium,360.56,200,200,6,16,0.202634
credit_high,2,36,0,clothing,budget,276.08,67,67,18,44,0.435065
credit_high,2,36,0,clothing,standard,423.90,67,67,31,10,0.435065
credit_high,2,36,0,clothing,premium,673.19,33,20,0,7,0.129870
credit_high,2,36,0,hobby,budget,392.74,33,27,0,20,0.360000
credit_high,2,36,0,hobby,standard,639.20,33,32,0,2,0.426667
credit_high,2,36,0,hobby,premium,1052.57,17,16,0,4,0.213333
credit_high,2,36,0,electronics,budget,710.48,11,8,0,42,0.320000
credit_high,2,36,0,electronics,standard,1080.74,11,11,0,3,0.440000
credit_high,2,36,0,electronics,premium,1640.35,6,6,2,5,0.240000
credit_high,2,36,0,appliances,budget,785.36,4,1,0,9,0.166667
credit_high,2,36,0,appliances,standard,1114.99,4,3,0,1,0.500000
credit_high,2,36,0,appliances,premium,1648.37,2,2,0,2,0.333333
credit_high,2,37,0,food,budget,194.54,400,396,0,0,0.397590
credit_high,2,37,0,food,standard,339.27,400,400,16,44,0.401606
credit_high,2,37,0,food,premium,558.25,200,200,0,28,0.200803
credit_high,2,37,0,leisure,budget,120.26,400,383,0,4,0.390418
credit_high,2,37,0,leisure,standard,209.35,400,398,0,29,0.405708
credit_high,2,37,0,leisure,premium,361.10,200,200,0,9,0.203874
credit_high,2,37,0,clothing,budget,279.79,67,58,0,44,0.394558
credit_high,2,37,0,clothing,standard,433.71,67,56,0,14,0.380952
credit_high,2,37,0,clothing,premium,659.93,33,33,13,4,0.224490
credit_high,2,37,0,hobby,budget,389.17,33,31,0,23,0.516667
credit_high,2,37,0,hobby,standard,638.23,33,20,0,2,0.333333
credit_high,2,37,0,hobby,premium,1049.47,17,9,0,1,0.150000
credit_high,2,37,0,electronics,budget,700.80,11,9,0,40,0.562500
credit_high,2,37,0,electronics,standard,1080.74,11,3,0,4,0.187500
credit_high,2,37,0,electronics,premium,1667.69,6,4,0,1,0.250000
credit_high,2,37,0,appliances,budget,755.91,4,4,1,18,0.444444
credit_high,2,37,0,appliances,standard,1101.05,4,4,1,3,0.444444
credit_high,2,37,0,appliances,premium,1648.37,2,1,0,1,0.111111
credit_high,2,38,0,food,budget,194.45,400,400,8,0,0.404040
credit_high,2,38,0,food,standard,339.95,400,391,0,46,0.394949
credit_high,2,38,0,food,premium,558.25,200,199,0,26,0.201010
credit_high,2,38,0,leisure,budget,120.00,400,393,0,0,0.397371
credit_high,2,38,0,leisure,standard,209.30,400,396,0,24,0.400404
credit_high,2,38,0,leisure,premium,361.10,200,200,0,21,0.202224
credit_high,2,38,0,clothing,budget,277.91,67,48,0,50,0.331034
credit_high,2,38,0,clothing,standard,430.15,67,67,8,10,0.462069
credit_high,2,38,0,clothing,premium,672.93,33,30,0,5,0.206897
credit_high,2,38,0,hobby,budget,387.99,33,33,2,22,0.445946
credit_high,2,38,0,hobby,standard,625.66,33,24,0,6,0.324324
credit_high,2,38,0,hobby,premium,1024.78,17,17,1,4,0.229730
credit_high,2,38,0,electronics,budget,694.42,11,10,0,37,0.370370
credit_high,2,38,0,electronics,standard,1041.44,11,11,1,4,0.407407
credit_high,2,38,0,electronics,premium,1639.90,6,6,0,5,0.222222
credit_high,2,38,0,appliances,budget,765.36,4,1,0,18,0.166667
credit_high,2,38,0,appliances,standard,1114.81,4,3,0,1,0.500000
credit_high,2,38,0,appliances,premium,1607.16,2,2,1,0,0.333333
credit_high,2,39,0,food,budget,194.64,400,400,31,0,0.413650
credit_high,2,39,0,food,standard,339.57,400,400,18,44,0.413650
credit_high,2,39,0,food,premium,558.11,200,167,0,29,0.172699
credit_high,2,39,0,leisure,budget,119.90,400,400,19,1,0.412371
credit_high,2,39,0,leisure,standard,209.20,400,400,15,25,0.412371
credit_high,2,39,0,leisure,premium,361.10,200,170,0,19,0.175258
credit_high,2,39,0,clothing,budget,273.97,67,67,13,54,0.527559
credit_high,2,39,0,clothing,standard,432.71,67,38,0,16,0.299213
credit_high,2,39,0,clothing,premium,669.87,33,22,0,3,0.173228
credit_high,2,39,0,hobby,budget,389.16,33,33,1,19,0.407407
credit_high,2,39,0,hobby,standard,617.12,33,33,8,4,0.407407
credit_high,2,39,0,hobby,premium,1027.79,17,15,0,3,0.185185
credit_high,2,39,0,electronics,budget,691.27,11,11,1,38,0.423077
credit_high,2,39,0,electronics,standard,1046.17,11,11,1,7,0.423077
credit_high,2,39,0,electronics,premium,1639.90,6,4,0,5,0.153846
credit_high,2,39,0,appliances,budget,736.66,4,4,10,25,1.000000
credit_high,2,39,0,appliances,standard,1100.88,4,0,0,3,0.000000
credit_high,2,39,0,appliances,premium,1647.34,2,0,0,0,0.000000
credit_high,2,40,0,food,budget,195.40,400,395,0,1,0.396985
credit_high,2,40,0,food,standard,340.33,400,400,6,51,0.402010
credit_high,2,40,0,food,premium,553.50,200,200,54,34,0.201005
credit_high,2,40,0,leisure,budget,120.18,400,387,0,1,0.393693
credit_high,2,40,0,leisure,standard,209.59,400,396,0,30,0.402848
credit_high,2,40,0,leisure,premium,358.39,200,200,27,26,0.203459
credit_high,2,40,0,clothing,budget,276.63,67,67,6,51,0.401198
credit_high,2,40,0,clothing,standard,423.35,67,67,28,11,0.401198
credit_high,2,40,0,clothing,premium,658.70,33,33,14,7,0.197605
credit_high,2,40,0,hobby,budget,389.75,33,28,0,19,0.363636
credit_high,2,40,0,hobby,standard,624.60,33,33,3,7,0.428571
credit_high,2,40,0,hobby,premium,1021.75,17,16,0,3,0.207792
credit_high,2,40,0,electronics,budget,694.41,11,9,0,43,0.346154
credit_high,2,40,0,electronics,standard,1050.93,11,11,3,3,0.423077
credit_high,2,40,0,electronics,premium,1612.56,6,6,3,2,0.230769
credit_high,2,40,0,appliances,budget,773.49,4,4,2,17,0.500000
credit_high,2,40,0,appliances,standard,1045.83,4,4,3,1,0.500000
credit_high,2,40,0,appliances,premium,1564.97,2,0,0,0,0.000000
credit_high,2,41,0,food,budget,195.27,400,400,51,0,0.422386
credit_high,2,41,0,food,standard,340.59,400,380,0,42,0.401267
credit_high,2,41,0,food,premium,560.97,200,167,0,25,0.176346
credit_high,2,41,0,leisure,budget,119.99,400,400,38,0,0.420610
credit_high,2,41,0,leisure,standard,209.48,400,363,0,35,0.381703
credit_high,2,41,0,leisure,premium,360.81,200,188,0,13,0.197687
credit_high,2,41,0,clothing,budget,277.86,67,54,0,54,0.388489
credit_high,2,41,0,clothing,standard,432.19,67,52,0,9,0.374101
credit_high,2,41,0,clothing,premium,672.67,33,33,0,4,0.237410
credit_high,2,41,0,hobby,budget,386.80,33,33,15,19,0.464789
credit_high,2,41,0,hobby,standard,627.44,33,21,0,8,0.295775
credit_high,2,41,0,hobby,premium,1018.74,17,17,7,1,0.239437
credit_high,2,41,0,electronics,budget,688.10,11,11,3,38,0.458333
credit_high,2,41,0,electronics,standard,1065.26,11,10,0,5,0.416667
credit_high,2,41,0,electronics,premium,1652.88,6,3,0,3,0.125000
credit_high,2,41,0,appliances,budget,792.83,4,1,0,13,0.142857
credit_high,2,41,0,appliances,standard,1085.05,4,4,0,1,0.571429
credit_high,2,41,0,appliances,premium,1486.72,2,2,4,0,0.285714
credit_high,2,42,0,food,budget,196.52,400,400,14,0,0.406918
credit_high,2,42,0,food,standard,339.74,400,383,0,57,0.389624
credit_high,2,42,0,food,premium,556.35,200,200,18,27,0.203459
credit_high,2,42,0,leisure,budget,120.56,400,390,0,2,0.396341
credit_high,2,42,0,leisure,standard,208.52,400,400,0,26,0.406504
credit_high,2,42,0,leisure,premium,359.73,200,194,0,21,0.197154
credit_high,2,42,0,clothing,budget,275.17,67,56,0,52,0.361290
credit_high,2,42,0,clothing,standard,427.36,67,66,0,7,0.425806
credit_high,2,42,0,clothing,premium,672.67,33,33,2,7,0.212903
credit_high,2,42,0,hobby,budget,395.59,33,33,8,20,0.402439
credit_high,2,42,0,hobby,standard,616.04,33,33,14,2,0.402439
credit_high,2,42,0,hobby,premium,1039.71,17,16,0,1,0.195122
credit_high,2,42,0,electronics,budget,697.48,11,7,0,39,0.318182
credit_high,2,42,0,electronics,standard,1060.42,11,9,0,2,0.409091
credit_high,2,42,0,electronics,premium,1611.56,6,6,3,5,0.272727
credit_high,2,42,0,appliances,budget,763.10,4,3,0,25,0.375000
credit_high,2,42,0,appliances,standard,1085.05,4,3,0,3,0.375000
credit_high,2,42,0,appliances,premium,1561.06,2,2,0,3,0.250000
credit_high,2,43,0,food,budget,196.86,400,400,29,0,0.412797
credit_high,2,43,0,food,standard,339.01,400,400,12,51,0.412797
credit_high,2,43,0,food,premium,558.85,200,169,0,28,0.174407
credit_high,2,43,0,leisure,budget,120.41,400,400,58,0,0.429646
credit_high,2,43,0,leisure,standard,208.52,400,341,0,42,0.366273
credit_high,2,43,0,leisure,premium,359.19,200,190,0,11,0.204082
credit_high,2,43,0,clothing,budget,272.91,67,67,20,53,0.503759
credit_high,2,43,0,clothing,standard,427.04,67,41,0,13,0.308271
credit_high,2,43,0,clothing,premium,674.71,33,25,0,2,0.187970
credit_high,2,43,0,hobby,budget,400.38,33,31,0,16,0.424658
credit_high,2,43,0,hobby,standard,629.10,33,31,0,6,0.424658
credit_high,2,43,0,hobby,premium,1036.66,17,11,0,2,0.150685
credit_high,2,43,0,electronics,budget,684.80,11,11,8,38,0.550000
credit_high,2,43,0,electronics,standard,1050.78,11,6,0,9,0.300000
credit_high,2,43,0,electronics,premium,1651.84,6,3,0,3,0.150000
credit_high,2,43,0,appliances,budget,753.56,4,0,0,28,0.000000
credit_high,2,43,0,appliances,standard,1071.49,4,3,0,0,0.600000
credit_high,2,43,0,appliances,premium,1561.06,2,2,0,1,0.400000
credit_high,2,44,0,food,budget,197.58,400,397,0,0,0.398195
credit_high,2,44,0,food,standard,339.52,400,400,42,47,0.401204
credit_high,2,44,0,food,premium,554.52,200,200,26,32,0.200602
credit_high,2,44,0,leisure,budget,121.28,400,393,0,4,0.401840
credit_high,2,44,0,leisure,standard,206.98,400,400,75,25,0.408998
credit_high,2,44,0,leisure,premium,358.29,200,185,0,16,0.189162
credit_high,2,44,0,clothing,budget,276.98,67,67,12,51,0.429487
credit_high,2,44,0,clothing,standard,418.75,67,67,38,9,0.429487
credit_high,2,44,0,clothing,premium,666.53,33,22,0,5,0.141026
credit_high,2,44,0,hobby,budget,399.17,33,32,0,15,0.421053
credit_high,2,44,0,hobby,standard,627.20,33,27,0,8,0.355263
credit_high,2,44,0,hobby,premium,1018.36,17,17,3,4,0.223684
credit_high,2,44,0,electronics,budget,709.70,11,11,2,38,0.423077
credit_high,2,44,0,electronics,standard,1026.90,11,11,5,6,0.423077
credit_high,2,44,0,electronics,premium,1610.55,6,4,0,1,0.153846
credit_high,2,44,0,appliances,budget,715.88,4,4,14,38,0.800000
credit_high,2,44,0,appliances,standard,1058.10,4,1,0,1,0.200000
credit_high,2,44,0,appliances,premium,1561.06,2,0,0,0,0.000000
credit_high,2,45,0,food,budget,197.50,400,400,23,0,0.411100
credit_high,2,45,0,food,standard,341.31,400,373,0,52,0.383350
credit_high,2,45,0,food,premium,558.12,200,200,21,29,0.205550
credit_high,2,45,0,leisure,budget,121.18,400,384,0,3,0.390244
credit_high,2,45,0,leisure,standard,208.92,400,400,5,24,0.406504
credit_high,2,45,0,leisure,premium,356.95,200,200,27,19,0.203252
