scenario,seed,tick,warmup,cpi,cpi_food,cpi_leisure,cpi_clothing,cpi_hobby,cpi_electronics,cpi_appliances,money_stock,loans_outstanding,loans_live,pool,money_created,money_destroyed,rationed,abstainer_households,abstainer_cash,abstainer_loans_outstanding,abstainer_debt_service,abstainer_spend,abstainer_quality,abstainer_wanted,abstainer_obtained,abstainer_wait_median,abstainer_wait_median_met,abstainer_food_wanted,abstainer_food_obtained,abstainer_food_spend,abstainer_food_budget_units,abstainer_food_standard_units,abstainer_food_premium_units,abstainer_leisure_wanted,abstainer_leisure_obtained,abstainer_leisure_spend,abstainer_leisure_budget_units,abstainer_leisure_standard_units,abstainer_leisure_premium_units,abstainer_clothing_wanted,abstainer_clothing_obtained,abstainer_clothing_spend,abstainer_clothing_budget_units,abstainer_clothing_standard_units,abstainer_clothing_premium_units,abstainer_hobby_wanted,abstainer_hobby_obtained,abstainer_hobby_spend,abstainer_hobby_budget_units,abstainer_hobby_standard_units,abstainer_hobby_premium_units,abstainer_electronics_wanted,abstainer_electronics_obtained,abstainer_electronics_spend,abstainer_electronics_budget_units,abstainer_electronics_standard_units,abstainer_electronics_premium_units,abstainer_appliances_wanted,abstainer_appliances_obtained,abstainer_appliances_spend,abstainer_appliances_budget_units,abstainer_appliances_standard_units,abstainer_appliances_premium_units,borrower_households,borrower_cash,borrower_loans_outstanding,borrower_debt_service,borrower_spend,borrower_quality,borrower_wanted,borrower_obtained,borrower_wait_median,borrower_wait_median_met,borrower_food_wanted,borrower_food_obtained,borrower_food_spend,borrower_food_budget_units,borrower_food_standard_units,borrower_food_premium_units,borrower_leisure_wanted,borrower_leisure_obtained,borrower_leisure_spend,borrower_leisure_budget_units,borrower_leisure_standard_units,borrower_leisure_premium_units,borrower_clothing_wanted,borrower_clothing_obtained,borrower_clothing_spend,borrower_clothing_budget_units,borrower_clothing_standard_units,borrower_clothing_premium_units,borrower_hobby_wanted,borrower_hobby_obtained,borrower_hobby_spend,borrower_hobby_budget_units,borrower_hobby_standard_units,borrower_hobby_premium_units,borrower_electronics_wanted,borrower_electronics_obtained,borrower_electronics_spend,borrower_electronics_budget_units,borrower_electronics_standard_units,borrower_electronics_premium_units,borrower_appliances_wanted,borrower_appliances_obtained,borrower_appliances_spend,borrower_appliances_budget_units,borrower_appliances_standard_units,borrower_appliances_premium_units
credit_high,1,35,0,1.050211,1.074600,1.002500,1.013532,1.033475,1.184862,1.308413,16303317.07,53702.57,213,15211083.66,7004.54,5077.83,0,201,208690.53,0.00,0.00,131711.28,422.480000,552,438,3.000000,0.000000,201,197,64688.38,76,78,43,201,191,39067.80,74,75,42,46,31,12659.00,13,11,7,38,14,8210.44,8,3,3,35,3,4467.69,0,1,2,31,2,2617.97,0,1,1,799,883542.88,53702.57,5927.52,514712.44,1661.480000,2170,1767,2.000000,0.000000,799,791,251491.84,324,320,147,799,763,149302.04,326,297,140,212,128,51532.30,54,48,26,149,60,37003.76,25,23,12,115,17,17533.17,8,6,3,96,8,7849.33,4,3,1
credit_high,1,36,0,1.049100,1.073893,1.000490,1.014867,1.031403,1.168653,1.348448,16301595.42,51980.92,213,15194551.73,3555.82,5277.47,0,201,209219.39,0.00,0.00,133692.43,426.880000,557,444,3.000000,0.000000,201,197,66785.59,67,83,47,201,195,38896.17,76,82,37,41,26,9820.68,10,14,2,43,19,10348.20,9,9,1,40,6,6249.60,4,0,2,31,1,1592.19,0,0,1,799,897824.30,51980.92,5939.31,499760.22,1649.080000,2145,1759,3.000000,0.000000,799,778,245040.99,333,301,144,799,780,152393.58,324,318,138,200,127,49720.09,54,53,20,140,58,36345.72,22,24,12,116,14,14029.10,3,11,0,91,2,2230.74,0,2,0
credit_high,1,37,0,1.047120,1.072773,1.000610,1.010361,1.033379,1.152002,1.304923,16303381.98,53767.48,212,15188984.15,7074.20,5287.64,0,201,206582.84,0.00,0.00,136858.10,443.880000,568,457,3.000000,0.000000,201,201,66980.06,73,82,46,201,200,41032.61,80,73,47,56,39,16206.45,16,13,10,37,13,9015.13,5,3,5,39,3,2877.69,1,2,0,34,1,746.16,1,0,0,799,907814.99,53767.48,5972.91,507558.90,1655.440000,2110,1752,5.000000,0.000000,799,795,252651.54,327,318,150,799,780,154967.39,320,307,153,167,98,38411.58,46,33,19,134,51,31498.83,24,15,12,115,21,22976.22,8,7,6,96,7,7053.34,3,3,1
credit_high,1,38,0,1.045099,1.072767,1.000330,1.000824,1.024220,1.144974,1.307075,16302585.34,52970.84,211,15185573.27,4516.25,5312.89,0,201,203206.90,0.00,0.00,137599.37,441.400000,562,453,4.000000,0.000000,201,201,67328.55,69,87,45,201,198,40931.70,73,80,45,40,29,11974.66,11,11,7,43,20,12655.58,10,4,6,39,3,2851.52,1,2,0,38,2,1857.36,1,1,0,799,913805.17,52970.84,5938.17,508974.33,1680.920000,2132,1767,4.000000,0.000000,799,799,254501.45,331,313,155,799,781,156630.05,306,320,155,196,125,51273.94,43,56,26,128,43,25462.51,17,20,6,110,11,12507.14,4,3,4,100,8,8599.24,3,3,2
credit_high,1,39,0,1.045297,1.074560,1.001730,1.005123,1.011095,1.117772,1.354108,16301997.55,52383.05,205,15158586.51,4691.92,5279.71,0,201,207553.78,0.00,0.00,129876.13,421.040000,555,434,5.000000,0.000000,201,193,64323.64,66,86,41,201,195,40554.16,71,79,45,37,26,10154.68,12,9,5,36,11,7289.58,3,5,3,40,5,3439.00,5,0,0,40,4,4115.07,1,3,0,799,935857.26,52383.05,5799.30,493121.69,1621.280000,2173,1736,3.000000,0.000000,799,767,235974.76,334,314,119,799,774,152825.78,329,294,151,201,113,43759.73,55,36,22,155,61,37687.23,21,28,12,122,17,17782.10,6,7,4,97,4,5092.09,1,1,2
credit_high,1,40,0,1.042888,1.072873,1.000580,0.997280,1.009166,1.107433,1.360763,16300825.40,51210.90,204,15175588.38,3985.59,5157.74,0,201,206026.85,0.00,0.00,135746.46,442.040000,568,457,4.000000,0.000000,201,201,66816.32,74,81,46,201,199,40494.37,67,95,37,50,39,15157.20,17,15,7,41,13,8299.48,4,6,3,38,3,3072.06,0,3,0,37,2,1907.03,1,1,0,799,919210.17,51210.90,5813.70,531239.99,1717.520000,2189,1808,3.000000,0.000000,799,797,254655.68,324,319,154,799,787,157952.41,319,305,163,208,128,51301.52,50,52,26,158,70,42199.19,29,27,14,127,23,22109.66,11,8,4,98,3,3021.53,1,2,0
credit_high,1,41,0,1.048191,1.080167,1.002360,1.006816,1.017804,1.112701,1.323525,16301270.18,51655.68,212,15157530.51,5616.96,5172.18,0,201,214986.98,0.00,0.00,125259.39,403.880000,562,423,5.500000,0.000000,201,186,61218.13,69,79,38,201,189,38144.10,73,78,38,42,26,10248.18,10,12,4,39,13,8079.34,7,2,4,42,7,5249.39,6,1,0,37,2,2320.25,1,0,1,799,928752.69,51655.68,6040.61,506667.32,1640.080000,2184,1740,3.000000,0.000000,799,750,235571.41,331,283,136,799,771,154098.30,327,282,162,208,139,56314.72,55,55,29,147,56,34113.20,26,17,13,124,16,18301.74,4,6,6,107,8,8267.95,3,4,1
credit_high,1,42,0,1.048297,1.077667,1.001910,1.019323,1.014282,1.109144,1.366283,16306018.95,56404.45,217,15171197.14,10129.83,5381.06,0,201,212561.85,0.00,0.00,136648.44,438.360000,565,449,5.000000,0.000000,201,201,68188.82,71,81,49,201,199,41489.93,68,87,44,42,25,9883.15,12,8,5,44,17,10348.61,8,5,4,41,7,6737.93,3,3,1,36,0,0.00,0,0,0,799,922259.96,56404.45,6177.05,527002.77,1695.080000,2184,1795,3.000000,0.000000,799,797,254718.22,327,319,151,799,789,155351.71,329,313,147,196,115,46360.81,46,48,21,156,66,40406.08,25,28,13,130,21,21611.78,8,8,5,104,7,8554.17,1,4,2
credit_high,1,43,0,1.050142,1.079433,1.001630,1.010559,1.030334,1.125052,1.378795,16309362.59,59748.09,228,15149467.94,8838.15,5494.51,0,201,213276.02,0.00,0.00,133513.86,428.240000,576,448,4.500000,0.000000,201,192,62267.83,74,81,37,201,197,40150.13,77,77,43,56,36,14253.63,16,13,7,41,17,10709.36,7,6,4,40,5,4426.75,4,0,1,37,1,1706.16,0,0,1,799,946618.63,59748.09,6502.25,494741.52,1612.240000,2162,1720,5.000000,0.000000,799,759,239883.61,326,294,139,799,779,153778.09,323,309,147,179,91,33264.00,51,27,13,150,65,40439.54,25,27,13,131,23,24329.59,7,11,5,104,3,3046.69,1,2,0
credit_high,1,44,0,1.048404,1.077287,1.000270,0.996672,1.040517,1.145238,1.339563,16311535.19,61920.69,231,15164229.96,7954.47,5781.87,0,201,208692.83,0.00,0.00,138818.98,444.280000,567,457,7.000000,0.000000,201,201,67314.87,80,70,51,201,200,42435.25,74,73,53,49,32,12624.76,13,13,6,41,16,8543.02,9,6,1,39,7,7167.34,4,1,2,36,1,733.74,1,0,0,799,938612.40,61920.69,6640.00,525927.62,1706.040000,2192,1801,4.000000,0.000000,799,797,255476.05,318,330,149,799,789,156303.81,315,327,147,213,130,50538.30,54,54,22,148,63,41271.48,21,27,15,124,16,16245.99,7,6,3,109,6,6091.99,3,2,1
credit_high,1,45,0,1.050097,1.080800,1.001240,1.001419,1.039544,1.135187,1.319830,16311199.49,61584.99,230,15163584.69,5566.14,5901.84,0,201,213219.89,0.00,0.00,129712.42,428.360000,552,441,9.000000,0.000000,201,200,66327.96,74,83,43,201,198,40938.20,70,85,43,43,28,11454.57,7,17,4,38,12,7822.04,6,2,4,34,2,2083.86,0,2,0,35,1,1085.79,0,1,0,799,934394.91,61584.99,6627.79,519626.89,1678.440000,2176,1767,5.000000,0.000000,799,794,256165.38,324,313,157,799,777,154183.80,330,290,157,196,116,47853.41,46,41,29,144,57,36387.12,22,22,13,128,17,17793.06,5,9,3,110,6,7244.12,1,3,2
credit_high,1,46,0,1.050553,1.083167,1.000540,1.001182,1.040956,1.121388,1.322823,16312252.60,62638.10,234,15157915.12,6944.17,5891.06,0,201,214870.32,0.00,0.00,132588.75,426.840000,567,443,7.000000,0.000000,201,192,63907.72,70,81,41,201,198,39846.19,79,78,41,54,35,14898.43,13,12,10,36,10,6061.04,3,6,1,38,8,7875.37,3,4,1,37,0,0.00,0,0,0,799,939467.16,62638.10,6770.66,511726.26,1661.200000,2198,1778,5.000000,0.000000,799,781,246074.29,330,319,132,799,777,151440.81,321,322,134,208,132,51820.37,54,55,23,149,63,37643.93,28,25,10,133,20,20787.30,8,7,5,110,5,3959.56,4,1,0
credit_high,1,47,0,1.049868,1.081673,0.999520,1.005825,1.032580,1.141139,1.299305,16315908.62,66294.12,240,15164488.67,9679.45,6023.43,0,201,213994.98,0.00,0.00,135116.69,437.240000,559,445,10.000000,0.000000,201,198,68442.10,62,88,48,201,198,41078.54,76,74,48,45,30,12606.64,10,13,7,40,15,8842.72,8,4,3,33,1,1065.73,0,1,0,39,3,3080.96,2,0,1,799,937424.97,66294.12,6888.01,521441.44,1692.600000,2213,1789,4.000000,0.000000,799,794,253357.26,338,304,152,799,784,156331.40,310,322,152,215,132,52708.24,53,54,25,146,54,33700.18,21,22,11,136,20,19532.50,8,10,2,118,5,5811.86,0,4,1
credit_high,1,48,0,1.048619,1.081827,0.999510,1.005787,1.023454,1.128545,1.289920,16314282.52,64668.02,239,15145088.25,4500.08,6126.18,0,201,219781.52,0.00,0.00,128457.78,423.600000,559,436,10.000000,0.000000,201,195,65235.94,64,92,39,201,196,40454.08,70,83,43,40,24,9245.29,11,9,4,44,20,12790.43,4,13,3,35,0,0.00,0,0,0,38,1,732.04,1,0,0,799,949412.75,64668.02,6914.42,502126.38,1644.120000,2206,1763,5.000000,0.000000,799,771,240571.94,336,308,127,799,788,153827.92,330,317,141,198,119,47018.20,47,52,20,150,60,36599.40,27,20,13,141,20,19275.33,11,5,4,119,5,4833.59,3,1,1
