scenario,seed,tick,warmup,cpi,cpi_food,cpi_leisure,cpi_clothing,cpi_hobby,cpi_electronics,cpi_appliances,money_stock,loans_outstanding,loans_live,pool,money_created,money_destroyed,rationed,abstainer_households,abstainer_cash,abstainer_loans_outstanding,abstainer_debt_service,abstainer_spend,abstainer_quality,abstainer_wanted,abstainer_obtained,abstainer_wait_median,abstainer_wait_median_met,abstainer_food_wanted,abstainer_food_obtained,abstainer_food_spend,abstainer_food_budget_units,abstainer_food_standard_units,abstainer_food_premium_units,abstainer_leisure_wanted,abstainer_leisure_obtained,abstainer_leisure_spend,abstainer_leisure_budget_units,abstainer_leisure_standard_units,abstainer_leisure_premium_units,abstainer_clothing_wanted,abstainer_clothing_obtained,abstainer_clothing_spend,abstainer_clothing_budget_units,abstainer_clothing_standard_units,abstainer_clothing_premium_units,abstainer_hobby_wanted,abstainer_hobby_obtained,abstainer_hobby_spend,abstainer_hobby_budget_units,abstainer_hobby_standard_units,abstainer_hobby_premium_units,abstainer_electronics_wanted,abstainer_electronics_obtained,abstainer_electronics_spend,abstainer_electronics_budget_units,abstainer_electronics_standard_units,abstainer_electronics_premium_units,abstainer_appliances_wanted,abstainer_appliances_obtained,abstainer_appliances_spend,abstainer_appliances_budget_units,abstainer_appliances_standard_units,abstainer_appliances_premium_units,borrower_households,borrower_cash,borrower_loans_outstanding,borrower_debt_service,borrower_spend,borrower_quality,borrower_wanted,borrower_obtained,borrower_wait_median,borrower_wait_median_met,borrower_food_wanted,borrower_food_obtained,borrower_food_spend,borrower_food_budget_units,borrower_food_standard_units,borrower_food_premium_units,borrower_leisure_wanted,borrower_leisure_obtained,borrower_leisure_spend,borrower_leisure_budget_units,borrower_leisure_standard_units,borrower_leisure_premium_units,borrower_clothing_wanted,borrower_clothing_obtained,borrower_clothing_spend,borrower_clothing_budget_units,borrower_clothing_standard_units,borrower_clothing_premium_units,borrower_hobby_wanted,borrower_hobby_obtained,borrower_hobby_spend,borrower_hobby_budget_units,borrower_hobby_standard_units,borrower_hobby_premium_units,borrower_electronics_wanted,borrower_electronics_obtained,borrower_electronics_spend,borrower_electronics_budget_units,borrower_electronics_standard_units,borrower_electronics_premium_units,borrower_appliances_wanted,borrower_appliances_obtained,borrower_appliances_spend,borrower_appliances_budget_units,borrower_appliances_standard_units,borrower_appliances_premium_units
credit_high,3,35,0,1.040836,1.067540,1.000060,1.015717,0.986903,1.137758,1.295740,16254427.04,57870.54,220,15116326.90,4420.24,5420.13,0,195,233580.21,0.00,0.00,120379.40,404.160000,527,430,4.000000,0.000000,195,195,60964.57,78,85,32,195,194,37909.80,78,83,33,46,26,10808.28,10,10,6,34,10,5519.96,4,5,1,37,4,4421.86,1,2,1,20,1,754.93,1,0,0,805,904519.93,57870.54,6054.66,529160.07,1706.400000,2148,1798,2.000000,0.000000,805,799,256376.74,321,315,163,805,785,154700.96,322,317,146,206,120,48783.11,46,51,23,143,64,38137.97,25,26,13,121,24,24659.24,10,9,5,68,6,6502.05,1,4,1
credit_high,3,36,0,1.041531,1.069873,0.999950,1.009644,0.981179,1.157970,1.289275,16254364.75,57808.25,222,15112588.29,5320.48,5382.77,0,195,231066.72,0.00,0.00,128585.92,418.560000,548,442,2.000000,0.000000,195,195,62586.67,75,83,37,195,190,38572.45,71,80,39,58,36,13713.84,18,12,6,37,12,5777.14,8,3,1,42,8,6872.88,5,3,0,21,1,1062.94,0,1,0,805,910709.74,57808.25,6101.85,515537.73,1697.840000,2133,1780,3.000000,0.000000,805,799,257202.87,319,317,163,805,783,157334.67,312,310,161,203,126,52083.72,45,54,27,139,52,28712.61,25,19,8,113,13,14070.80,3,8,2,68,7,6133.06,4,3,0
credit_high,3,37,0,1.041598,1.072707,0.999690,1.008528,0.973272,1.145277,1.294318,16250510.14,53953.64,219,15122553.31,1567.03,5421.64,0,195,229498.20,0.00,0.00,127642.54,420.320000,550,442,2.000000,0.000000,195,195,62965.54,78,77,40,195,191,38279.00,75,78,38,58,38,13605.27,21,13,4,42,17,11311.58,5,6,6,37,0,0.00,0,0,0,23,1,1481.15,0,0,1,805,898458.63,53953.64,6012.59,530184.74,1723.400000,2156,1803,2.000000,0.000000,805,802,258260.65,319,323,160,805,787,158264.84,312,313,162,205,128,53336.38,45,54,29,153,66,37390.93,28,27,11,115,13,15906.61,3,4,6,73,7,7025.33,3,3,1
credit_high,3,38,0,1.042298,1.072860,0.999560,1.014028,0.985330,1.122190,1.301278,16250403.44,53846.94,219,15082727.96,5233.40,5340.10,0,195,230843.98,0.00,0.00,124726.73,406.440000,538,425,3.000000,0.000000,195,188,61190.30,77,69,42,195,191,37746.04,76,80,35,44,24,10106.31,9,9,6,40,18,11270.00,5,9,4,40,3,3325.07,1,1,1,24,1,1089.01,0,1,0,805,936831.50,53846.94,6032.55,483310.18,1608.000000,2118,1718,4.000000,0.000000,805,757,237330.75,323,299,135,805,786,154068.12,324,320,142,176,95,37294.40,46,30,19,136,57,31951.27,25,24,8,122,19,19015.74,10,4,5,74,4,3649.90,2,2,0
credit_high,3,39,0,1.038626,1.070760,0.998230,0.998886,0.984038,1.116921,1.265838,16255422.31,58865.81,228,15084719.01,10376.03,5357.16,0,195,231560.68,0.00,0.00,125356.32,419.040000,534,434,4.000000,0.000000,195,195,63190.18,74,82,39,195,194,40019.90,68,84,42,47,30,12325.04,8,17,5,31,11,6658.97,5,3,3,41,2,1727.13,1,1,0,25,2,1435.10,2,0,0,805,939142.62,58865.81,6316.59,524496.99,1708.800000,2136,1794,4.000000,0.000000,805,803,257644.74,324,318,161,805,794,158196.78,320,316,158,194,112,45371.11,43,45,24,135,57,35027.88,21,22,14,125,26,26821.38,10,10,6,72,2,1435.10,2,0,0
credit_high,3,40,0,1.039820,1.075040,0.999100,0.992230,0.980364,1.124777,1.233933,16257556.71,61000.21,228,15100445.16,7747.60,5613.20,0,195,234156.36,0.00,0.00,123482.80,406.880000,530,428,5.000000,0.000000,195,195,63387.47,64,99,32,195,190,37982.95,69,87,34,41,24,8031.96,12,12,0,31,11,6539.12,2,8,1,44,5,4753.59,3,1,1,24,3,2787.71,1,2,0,805,922955.19,61000.21,6294.65,540105.61,1731.880000,2184,1821,2.000000,0.000000,805,798,257188.14,333,297,168,805,786,157347.78,326,294,166,224,136,53576.91,55,55,26,150,72,42518.27,31,25,16,122,22,22390.76,8,10,4,78,7,7083.75,3,2,2
credit_high,3,41,0,1.041945,1.077713,0.998000,0.991421,0.984507,1.135138,1.281673,16260820.64,64264.14,239,15087225.11,8858.44,5594.51,0,195,237009.83,0.00,0.00,123224.35,404.600000,540,421,5.000000,0.000000,195,181,58089.56,66,85,30,195,192,38993.62,70,83,39,43,27,11393.95,7,14,6,36,16,9689.12,5,8,3,45,3,2830.59,1,2,0,26,2,2227.51,1,0,1,805,936585.70,64264.14,6563.35,511417.86,1659.440000,2161,1766,3.000000,0.000000,805,755,233409.24,334,299,122,805,790,156754.32,320,316,154,208,125,50439.02,47,51,27,145,67,39575.59,28,25,14,122,24,25475.10,9,9,6,76,5,5764.59,0,4,1
credit_high,3,42,0,1.041256,1.074413,0.997020,0.990156,0.998187,1.142052,1.276750,16257896.28,61339.78,238,15090422.53,2907.46,5831.82,0,195,233158.07,0.00,0.00,129935.80,421.040000,548,444,5.000000,0.000000,195,195,64303.13,69,86,40,195,195,38238.59,77,84,34,52,32,11422.31,19,8,5,32,14,7593.51,6,7,1,50,7,7652.77,1,5,1,24,1,725.49,1,0,0,805,934315.68,61339.78,6542.29,521123.88,1714.480000,2146,1796,4.000000,0.000000,805,803,257625.05,329,314,160,805,788,158118.22,318,304,166,209,131,53372.30,45,58,28,137,60,37986.94,22,22,16,110,8,8188.88,4,2,2,80,6,5832.49,3,2,1
credit_high,3,43,0,1.041659,1.077267,0.996420,0.994560,0.999844,1.115945,1.253898,16257581.53,61025.03,245,15079004.54,5499.93,5814.68,0,195,230571.41,0.00,0.00,128669.83,415.480000,559,437,4.000000,0.000000,195,190,62232.85,67,87,36,195,187,36420.16,72,85,30,58,38,13963.24,17,17,4,39,18,11696.90,4,10,4,49,4,4356.68,1,2,1,23,0,0.00,0,0,0,805,948005.58,61025.03,6710.48,507774.44,1662.480000,2153,1772,4.000000,0.000000,805,791,251817.81,333,307,151,805,771,148128.56,328,315,128,206,129,52314.21,50,50,29,139,62,35268.77,29,23,10,117,14,14802.56,4,7,3,81,5,5442.53,2,1,2
credit_high,3,44,0,1.040127,1.076133,0.994730,0.998958,1.001568,1.097625,1.225223,16257632.52,61076.02,250,15071707.34,6017.62,5966.63,0,195,236421.43,0.00,0.00,120236.36,401.520000,538,432,8.000000,0.000000,195,194,61018.21,79,83,32,195,191,36866.19,76,85,30,44,32,11321.79,17,12,3,31,8,4386.54,4,3,1,49,4,3922.93,2,1,1,24,3,2720.70,1,2,0,805,949503.75,61076.02,6866.00,520328.70,1696.960000,2133,1780,7.000000,0.000000,805,803,260533.43,320,317,166,805,791,158564.33,322,299,170,172,95,36649.24,45,32,18,138,65,39424.92,28,22,15,127,21,21021.36,9,7,5,86,5,4135.42,3,2,0
credit_high,3,45,0,1.038821,1.077207,0.994720,0.985012,0.995266,1.102405,1.219398,16256929.27,60372.77,254,15050231.75,5394.91,6098.16,0,195,239068.20,0.00,0.00,123444.24,403.920000,550,424,6.000000,0.000000,195,186,59772.88,78,70,38,195,190,37429.76,82,69,39,42,28,12826.08,6,12,10,42,14,7953.10,6,6,2,51,6,5462.42,2,4,0,25,0,0.00,0,0,0,805,967629.32,60372.77,6996.08,502942.43,1642.960000,2140,1730,6.000000,0.000000,805,766,246780.90,322,284,160,805,772,153171.20,318,297,157,189,110,41262.33,45,51,14,131,58,37195.86,18,25,15,124,15,15484.32,6,5,4,86,9,9047.82,3,4,2
credit_high,3,46,0,1.036338,1.075887,0.993210,0.976336,0.993644,1.088259,1.232463,16260927.98,64371.48,259,15046059.23,10215.27,6216.56,0,195,240647.92,0.00,0.00,124513.55,411.800000,547,431,7.000000,0.000000,195,192,63713.37,68,83,41,195,188,37443.85,73,78,37,38,28,11196.58,10,12,6,46,19,8757.98,12,7,0,47,3,2703.26,1,2,0,26,1,698.51,1,0,0,805,974220.83,64371.48,7160.87,519176.19,1701.440000,2172,1798,4.000000,0.000000,805,798,256715.10,323,317,158,805,792,154701.69,325,322,145,215,133,52326.68,51,55,27,125,45,26160.87,21,15,9,135,25,25112.64,10,9,6,87,5,4159.21,3,2,0
credit_high,3,47,0,1.036981,1.077573,0.993370,0.976867,0.982246,1.108824,1.218663,16263480.64,66924.14,269,15046947.41,8907.80,6355.14,0,195,246529.32,0.00,0.00,120217.07,402.000000,536,422,10.000000,0.000000,195,194,63184.46,76,78,40,195,189,37344.09,80,70,39,37,23,9733.68,11,3,9,37,12,6874.27,5,5,2,47,3,2074.53,3,0,0,25,1,1006.04,0,1,0,805,970003.91,66924.14,7471.94,528533.37,1704.120000,2186,1787,3.000000,0.000000,805,799,257866.72,323,316,160,805,774,153764.89,320,293,161,207,126,48989.96,50,52,24,144,60,38072.03,17,28,15,130,19,21096.51,5,8,6,95,9,8743.26,4,3,2
credit_high,3,48,0,1.038533,1.080193,0.994470,0.975899,0.979826,1.104828,1.254975,16261634.20,65077.70,268,15022536.26,4783.94,6630.38,0,195,255278.02,0.00,0.00,117356.73,393.680000,549,422,8.000000,0.000000,195,187,59700.97,73,82,32,195,191,36977.05,76,84,31,46,27,9389.90,13,12,2,37,10,5042.32,6,3,1,49,4,3735.84,1,3,0,27,3,2510.65,2,1,0,805,983819.92,65077.70,7420.90,506094.38,1671.520000,2182,1772,4.000000,0.000000,805,783,248314.11,327,316,140,805,787,156768.18,313,316,158,212,125,46007.12,54,55,16,136,54,29723.92,24,23,7,128,17,18485.34,5,7,5,96,6,6795.71,1,3,2
